3,433,1
3,640,1
3,11,1
3,854,1
9,640,1
9,11,1
9,1029,1
9,132,1
11,513,1
11,1045,1
11,976,1
11,544,1
11,1029,1
11,640,4
11,803,1
11,613,1
11,132,1
11,433,1
11,204,1
11,854,1
11,904,1
16,181,1
16,802,1
16,548,1
16,922,1
16,897,1
20,927,1
20,21,1
20,312,1
20,745,1
20,105,1
20,611,1
20,666,1
21,312,1
21,745,1
21,105,1
21,611,1
21,927,1
21,666,1
22,677,2
22,275,3
22,681,1
22,48,1
22,49,1
22,1012,1
22,77,4
22,918,1
22,348,1
22,1025,1
22,830,1
22,176,2
22,644,1
22,585,1
22,236,1
28,1045,1
28,514,1
28,696,1
48,275,1
48,918,1
48,1012,1
48,77,1
48,1025,1
48,176,1
49,993,1
49,77,1
63,640,1
63,687,1
63,113,1
72,597,1
72,922,1
72,874,1
77,273,1
77,275,4
77,681,1
77,1012,1
77,918,1
77,677,2
77,348,1
77,1025,1
77,176,2
77,644,1
77,585,1
87,983,2
87,897,2
87,532,2
93,589,1
93,328,1
93,819,1
93,294,1
93,720,1
94,544,1
96,452,1
96,220,1
96,632,1
98,922,1
98,628,1
98,729,1
98,345,1
98,802,1
98,410,1
98,294,1
105,927,2
105,312,1
105,721,1
105,338,4
105,745,1
105,593,1
105,608,6
105,390,4
105,427,3
105,611,1
105,873,2
105,666,1
105,673,1
113,640,1
113,687,1
122,802,1
122,548,1
122,251,1
131,503,1
131,283,1
131,873,1
132,640,1
132,1029,1
164,496,1
164,437,1
164,464,1
164,951,2
164,579,2
176,273,1
176,275,2
176,918,1
176,922,1
176,1012,1
176,1025,1
181,922,1
181,548,3
181,802,1
181,410,1
181,897,2
220,452,1
220,632,1
236,830,1
241,763,1
241,495,1
250,763,1
250,846,1
250,1042,1
251,548,1
251,802,1
273,275,1
275,677,2
275,681,1
275,1012,1
275,918,1
275,348,1
275,1025,1
275,644,1
275,585,1
278,907,1
278,965,1
283,873,1
289,548,1
289,628,1
289,825,1
294,589,1
294,922,8
294,628,1
294,720,1
294,535,1
294,328,1
294,729,1
294,345,1
294,351,1
294,385,1
294,802,7
294,410,1
294,452,1
294,819,1
308,1045,1
308,613,1
312,745,1
312,611,1
312,927,1
312,666,1
320,1045,1
320,760,1
328,589,1
328,819,1
328,720,1
338,763,1
338,593,1
338,608,2
338,390,2
339,763,1
339,570,2
340,763,1
341,722,2
345,922,1
345,729,1
345,802,1
345,628,1
345,410,1
348,677,1
348,681,1
348,585,1
348,644,1
351,452,1
364,927,1
364,666,1
385,922,1
387,1045,1
387,540,1
387,1019,1
387,613,1
390,608,3
390,873,1
392,452,1
410,909,1
410,922,1
410,775,2
410,729,1
410,548,3
410,802,3
410,628,1
427,721,1
427,608,2
427,673,1
433,640,1
433,854,1
437,763,1
437,802,1
437,951,1
437,579,1
448,983,2
448,642,2
448,516,2
448,897,2
448,532,2
452,632,1
464,496,1
464,951,1
464,579,1
467,820,1
467,628,1
467,525,1
488,763,1
496,951,1
496,579,1
513,904,1
514,1045,1
514,696,1
516,983,2
516,642,2
516,897,2
516,532,2
521,613,2
525,820,1
525,628,1
532,983,4
532,642,2
532,897,4
535,802,1
539,874,1
540,1045,1
540,1019,1
540,613,1
544,678,1
544,658,1
548,628,1
548,775,1
548,802,3
548,922,1
548,825,1
548,897,2
579,951,2
585,677,1
585,681,1
585,644,1
589,819,1
589,720,1
597,922,1
597,874,1
608,927,1
608,873,1
611,745,1
611,927,1
611,666,1
613,976,1
613,1019,1
613,1043,1
613,1045,3
628,922,1
628,741,1
628,729,1
628,820,1
628,802,1
628,825,1
640,687,1
640,1029,1
640,854,1
642,983,2
642,897,2
644,677,1
644,681,1
646,753,1
653,1045,1
666,745,1
666,927,2
673,721,1
677,681,1
696,1045,1
699,722,1
699,1045,2
715,1045,2
715,962,3
720,819,1
722,1045,4
729,922,1
729,802,1
738,907,1
738,965,1
745,927,1
753,1045,1
760,1045,1
763,1042,1
763,802,1
763,863,1
796,1045,1
802,1045,1
802,922,9
802,897,2
803,1045,2
874,922,1
897,983,5
897,922,1
907,965,2
918,1012,1
918,1025,1
922,1045,1
962,1045,2
965,1045,1
1012,1025,1
1019,1045,1
1043,1045,1
